aria_account_id,aria_customer_id,aria_relationship_type
aria_acct_008263,aria_cust_003897,BORROWER
aria_acct_008263,aria_cust_003949,GUARANTOR
aria_acct_008264,aria_cust_003898,HOLDER
aria_acct_008265,aria_cust_003898,HOLDER
aria_acct_008266,aria_cust_003898,BORROWER
aria_acct_008267,aria_cust_003899,HOLDER
aria_acct_008268,aria_cust_003899,HOLDER
aria_acct_008269,aria_cust_003899,HOLDER
aria_acct_008270,aria_cust_003900,HOLDER
aria_acct_008271,aria_cust_003900,HOLDER
aria_acct_008272,aria_cust_003900,HOLDER
aria_acct_008273,aria_cust_003901,HOLDER
aria_acct_008273,aria_cust_000871,HOLDER
aria_acct_008274,aria_cust_003901,HOLDER
aria_acct_008275,aria_cust_003902,HOLDER
aria_acct_008276,aria_cust_003902,HOLDER
aria_acct_008276,aria_cust_000727,HOLDER
aria_acct_008277,aria_cust_003902,HOLDER
aria_acct_008278,aria_cust_003903,HOLDER
aria_acct_008278,aria_cust_000009,HOLDER
aria_acct_008278,aria_cust_001729,BENEFICIARY
aria_acct_008279,aria_cust_003903,HOLDER
aria_acct_008280,aria_cust_003903,HOLDER
aria_acct_008281,aria_cust_003904,HOLDER
aria_acct_008282,aria_cust_003904,HOLDER
aria_acct_008282,aria_cust_002261,HOLDER
aria_acct_008283,aria_cust_003905,HOLDER
aria_acct_008283,aria_cust_001229,BENEFICIARY
aria_acct_008284,aria_cust_003905,HOLDER
aria_acct_008285,aria_cust_003906,HOLDER
aria_acct_008285,aria_cust_001152,BENEFICIARY
aria_acct_008286,aria_cust_003906,HOLDER
aria_acct_008286,aria_cust_002230,BENEFICIARY
aria_acct_008287,aria_cust_003907,HOLDER
aria_acct_008288,aria_cust_003907,HOLDER
aria_acct_008289,aria_cust_003908,HOLDER
aria_acct_008289,aria_cust_000627,HOLDER
aria_acct_008290,aria_cust_003909,HOLDER
aria_acct_008291,aria_cust_003910,HOLDER
aria_acct_008292,aria_cust_003910,HOLDER
aria_acct_008293,aria_cust_003910,HOLDER
aria_acct_008294,aria_cust_003911,HOLDER
aria_acct_008294,aria_cust_001719,HOLDER
aria_acct_008295,aria_cust_003911,HOLDER
aria_acct_008296,aria_cust_003912,HOLDER
aria_acct_008297,aria_cust_003912,HOLDER
aria_acct_008298,aria_cust_003913,HOLDER
aria_acct_008299,aria_cust_003914,HOLDER
aria_acct_008300,aria_cust_003915,HOLDER
aria_acct_008301,aria_cust_003915,HOLDER
aria_acct_008302,aria_cust_003915,BORROWER
aria_acct_008303,aria_cust_003916,HOLDER
aria_acct_008304,aria_cust_003916,HOLDER
aria_acct_008305,aria_cust_003917,HOLDER
aria_acct_008306,aria_cust_003917,HOLDER
aria_acct_008306,aria_cust_004364,HOLDER
aria_acct_008307,aria_cust_003917,HOLDER
aria_acct_008308,aria_cust_003918,HOLDER
aria_acct_008309,aria_cust_003919,HOLDER
aria_acct_008309,aria_cust_001692,HOLDER
aria_acct_008310,aria_cust_003919,HOLDER
aria_acct_008311,aria_cust_003919,BORROWER
aria_acct_008312,aria_cust_003919,HOLDER
aria_acct_008313,aria_cust_003920,HOLDER
aria_acct_008313,aria_cust_001785,HOLDER
aria_acct_008314,aria_cust_003920,HOLDER
aria_acct_008315,aria_cust_003920,HOLDER
aria_acct_008315,aria_cust_000495,BENEFICIARY
aria_acct_008316,aria_cust_003921,HOLDER
aria_acct_008317,aria_cust_003921,HOLDER
aria_acct_008318,aria_cust_003921,HOLDER
aria_acct_008319,aria_cust_003922,HOLDER
aria_acct_008319,aria_cust_001706,HOLDER
aria_acct_008320,aria_cust_003923,HOLDER
aria_acct_008320,aria_cust_000059,BENEFICIARY
aria_acct_008321,aria_cust_003923,HOLDER
aria_acct_008322,aria_cust_003924,HOLDER
aria_acct_008322,aria_cust_004543,HOLDER
aria_acct_008323,aria_cust_003924,HOLDER
aria_acct_008324,aria_cust_003925,HOLDER
aria_acct_008324,aria_cust_000813,BENEFICIARY
aria_acct_008325,aria_cust_003926,HOLDER
aria_acct_008326,aria_cust_003926,HOLDER
aria_acct_008327,aria_cust_003926,BORROWER
aria_acct_008328,aria_cust_003926,HOLDER
aria_acct_008328,aria_cust_001562,HOLDER
aria_acct_008329,aria_cust_003927,HOLDER
aria_acct_008330,aria_cust_003927,HOLDER
aria_acct_008331,aria_cust_003928,HOLDER
aria_acct_008332,aria_cust_003928,HOLDER
aria_acct_008333,aria_cust_003928,HOLDER
aria_acct_008333,aria_cust_002166,HOLDER
aria_acct_008334,aria_cust_003929,HOLDER
aria_acct_008335,aria_cust_003929,HOLDER
aria_acct_008336,aria_cust_003930,HOLDER
aria_acct_008337,aria_cust_003931,HOLDER
aria_acct_008338,aria_cust_003932,HOLDER
aria_acct_008339,aria_cust_003932,HOLDER
aria_acct_008339,aria_cust_004937,HOLDER
aria_acct_008340,aria_cust_003932,HOLDER
aria_acct_008340,aria_cust_001664,HOLDER
aria_acct_008341,aria_cust_003933,HOLDER
aria_acct_008342,aria_cust_003933,HOLDER
aria_acct_008343,aria_cust_003934,HOLDER
aria_acct_008343,aria_cust_004289,HOLDER
aria_acct_008344,aria_cust_003935,HOLDER
aria_acct_008345,aria_cust_003935,HOLDER
aria_acct_008345,aria_cust_004528,HOLDER
aria_acct_008345,aria_cust_002327,BENEFICIARY
aria_acct_008346,aria_cust_003936,HOLDER
aria_acct_008346,aria_cust_003455,HOLDER
aria_acct_008347,aria_cust_003936,HOLDER
aria_acct_008348,aria_cust_003937,HOLDER
aria_acct_008349,aria_cust_003937,HOLDER
aria_acct_008350,aria_cust_003938,HOLDER
aria_acct_008351,aria_cust_003938,BORROWER
aria_acct_008352,aria_cust_003939,HOLDER
aria_acct_008353,aria_cust_003939,BORROWER
aria_acct_008354,aria_cust_003940,HOLDER
aria_acct_008355,aria_cust_003940,HOLDER
aria_acct_008356,aria_cust_003940,BORROWER
aria_acct_008356,aria_cust_002076,GUARANTOR
aria_acct_008357,aria_cust_003941,HOLDER
aria_acct_008358,aria_cust_003941,HOLDER
aria_acct_008358,aria_cust_000554,BENEFICIARY
aria_acct_008359,aria_cust_003942,HOLDER
aria_acct_008360,aria_cust_003942,HOLDER
aria_acct_008360,aria_cust_000634,HOLDER
aria_acct_008361,aria_cust_003942,HOLDER
aria_acct_008362,aria_cust_003943,HOLDER
aria_acct_008362,aria_cust_002709,BENEFICIARY
aria_acct_008363,aria_cust_003943,HOLDER
aria_acct_008364,aria_cust_003944,HOLDER
aria_acct_008365,aria_cust_003944,HOLDER
aria_acct_008366,aria_cust_003944,HOLDER
aria_acct_008367,aria_cust_003945,HOLDER
aria_acct_008368,aria_cust_003945,HOLDER
aria_acct_008368,aria_cust_000277,BENEFICIARY
aria_acct_008369,aria_cust_003945,BORROWER
aria_acct_008370,aria_cust_003946,HOLDER
aria_acct_008371,aria_cust_003946,HOLDER
aria_acct_008372,aria_cust_003947,HOLDER
aria_acct_008373,aria_cust_003947,HOLDER
aria_acct_008374,aria_cust_003948,HOLDER
aria_acct_008375,aria_cust_003948,HOLDER
aria_acct_008376,aria_cust_003948,HOLDER
aria_acct_008377,aria_cust_003949,HOLDER
aria_acct_008377,aria_cust_003176,HOLDER
aria_acct_008378,aria_cust_003949,HOLDER
aria_acct_008379,aria_cust_003949,HOLDER
aria_acct_008380,aria_cust_003950,HOLDER
aria_acct_008381,aria_cust_003950,HOLDER
aria_acct_008382,aria_cust_003951,HOLDER
aria_acct_008383,aria_cust_003951,BORROWER
aria_acct_008384,aria_cust_003952,HOLDER
aria_acct_008384,aria_cust_002181,HOLDER
aria_acct_008385,aria_cust_003953,HOLDER
aria_acct_008386,aria_cust_003953,HOLDER
aria_acct_008387,aria_cust_003954,HOLDER
aria_acct_008388,aria_cust_003955,HOLDER
aria_acct_008389,aria_cust_003955,HOLDER
aria_acct_008390,aria_cust_003956,HOLDER
aria_acct_008391,aria_cust_003956,BORROWER
aria_acct_008392,aria_cust_003956,HOLDER
aria_acct_008393,aria_cust_003957,HOLDER
aria_acct_008394,aria_cust_003958,HOLDER
aria_acct_008395,aria_cust_003959,HOLDER
aria_acct_008396,aria_cust_003960,HOLDER
aria_acct_008397,aria_cust_003960,HOLDER
aria_acct_008398,aria_cust_003960,BORROWER
aria_acct_008399,aria_cust_003961,HOLDER
aria_acct_008400,aria_cust_003961,HOLDER
aria_acct_008401,aria_cust_003962,HOLDER
aria_acct_008401,aria_cust_001329,HOLDER
aria_acct_008402,aria_cust_003962,HOLDER
aria_acct_008403,aria_cust_003962,HOLDER
aria_acct_008403,aria_cust_002354,HOLDER
aria_acct_008404,aria_cust_003962,HOLDER
aria_acct_008405,aria_cust_003963,HOLDER
aria_acct_008406,aria_cust_003963,HOLDER
aria_acct_008407,aria_cust_003964,HOLDER
aria_acct_008407,aria_cust_004154,HOLDER
aria_acct_008408,aria_cust_003964,HOLDER
aria_acct_008408,aria_cust_003341,HOLDER
aria_acct_008409,aria_cust_003965,HOLDER
aria_acct_008410,aria_cust_003965,HOLDER
aria_acct_008410,aria_cust_003213,HOLDER
aria_acct_008411,aria_cust_003965,BORROWER
aria_acct_008412,aria_cust_003966,HOLDER
aria_acct_008412,aria_cust_002255,HOLDER
aria_acct_008413,aria_cust_003966,BORROWER
aria_acct_008414,aria_cust_003966,HOLDER
aria_acct_008415,aria_cust_003967,HOLDER
aria_acct_008416,aria_cust_003968,HOLDER
aria_acct_008417,aria_cust_003968,HOLDER
aria_acct_008418,aria_cust_003969,HOLDER
aria_acct_008419,aria_cust_003969,HOLDER
aria_acct_008420,aria_cust_003970,HOLDER
aria_acct_008421,aria_cust_003971,HOLDER
aria_acct_008422,aria_cust_003972,HOLDER
aria_acct_008423,aria_cust_003972,HOLDER
aria_acct_008424,aria_cust_003972,HOLDER
aria_acct_008425,aria_cust_003972,BORROWER
aria_acct_008425,aria_cust_001936,GUARANTOR
aria_acct_008426,aria_cust_003973,HOLDER
aria_acct_008427,aria_cust_003973,BORROWER
aria_acct_008428,aria_cust_003974,HOLDER
aria_acct_008429,aria_cust_003974,HOLDER
aria_acct_008430,aria_cust_003974,HOLDER
aria_acct_008430,aria_cust_001511,HOLDER
aria_acct_008431,aria_cust_003975,HOLDER
aria_acct_008431,aria_cust_000416,HOLDER
aria_acct_008432,aria_cust_003976,HOLDER
aria_acct_008432,aria_cust_000930,HOLDER
aria_acct_008432,aria_cust_004864,BENEFICIARY
aria_acct_008433,aria_cust_003977,HOLDER
aria_acct_008434,aria_cust_003977,HOLDER
aria_acct_008435,aria_cust_003978,HOLDER
aria_acct_008435,aria_cust_003247,HOLDER
aria_acct_008436,aria_cust_003978,BORROWER
aria_acct_008437,aria_cust_003979,HOLDER
aria_acct_008438,aria_cust_003980,HOLDER
aria_acct_008439,aria_cust_003980,HOLDER
aria_acct_008440,aria_cust_003981,HOLDER
aria_acct_008441,aria_cust_003981,HOLDER
aria_acct_008442,aria_cust_003982,HOLDER
aria_acct_008443,aria_cust_003982,HOLDER
aria_acct_008444,aria_cust_003982,BORROWER
aria_acct_008445,aria_cust_003983,HOLDER
aria_acct_008445,aria_cust_001086,BENEFICIARY
aria_acct_008446,aria_cust_003984,HOLDER
aria_acct_008447,aria_cust_003984,HOLDER
aria_acct_008448,aria_cust_003985,HOLDER
aria_acct_008449,aria_cust_003985,HOLDER
aria_acct_008450,aria_cust_003986,HOLDER
aria_acct_008451,aria_cust_003987,HOLDER
aria_acct_008451,aria_cust_003716,HOLDER
aria_acct_008452,aria_cust_003987,HOLDER
aria_acct_008453,aria_cust_003987,HOLDER
aria_acct_008454,aria_cust_003988,HOLDER
aria_acct_008455,aria_cust_003988,HOLDER
aria_acct_008455,aria_cust_001512,HOLDER
aria_acct_008456,aria_cust_003988,BORROWER
aria_acct_008457,aria_cust_003988,HOLDER
aria_acct_008457,aria_cust_000308,HOLDER
aria_acct_008458,aria_cust_003989,HOLDER
aria_acct_008459,aria_cust_003989,HOLDER
aria_acct_008460,aria_cust_003990,HOLDER
aria_acct_008461,aria_cust_003990,HOLDER
aria_acct_008462,aria_cust_003991,HOLDER
aria_acct_008462,aria_cust_000545,HOLDER
aria_acct_008463,aria_cust_003991,HOLDER
aria_acct_008464,aria_cust_003992,HOLDER
aria_acct_008464,aria_cust_003995,BENEFICIARY
aria_acct_008465,aria_cust_003992,HOLDER
aria_acct_008466,aria_cust_003993,HOLDER
aria_acct_008467,aria_cust_003993,BORROWER
aria_acct_008468,aria_cust_003994,HOLDER
aria_acct_008469,aria_cust_003994,HOLDER
aria_acct_008470,aria_cust_003995,HOLDER
aria_acct_008471,aria_cust_003995,HOLDER
aria_acct_008471,aria_cust_004344,BENEFICIARY
aria_acct_008472,aria_cust_003995,HOLDER
aria_acct_008473,aria_cust_003996,HOLDER
aria_acct_008474,aria_cust_003996,HOLDER
aria_acct_008475,aria_cust_003997,HOLDER
aria_acct_008476,aria_cust_003997,HOLDER
aria_acct_008477,aria_cust_003998,HOLDER
aria_acct_008478,aria_cust_003998,BORROWER
aria_acct_008479,aria_cust_003999,HOLDER
aria_acct_008479,aria_cust_001556,HOLDER
aria_acct_008480,aria_cust_003999,HOLDER
aria_acct_008481,aria_cust_004000,HOLDER
aria_acct_008482,aria_cust_004000,HOLDER
aria_acct_008482,aria_cust_004263,HOLDER
aria_acct_008483,aria_cust_004000,HOLDER
aria_acct_008484,aria_cust_004001,OWNER
aria_acct_008484,aria_cust_000201,AUTHORIZED_USER
aria_acct_008484,aria_cust_002255,AUTHORIZED_USER
aria_acct_008485,aria_cust_004001,OWNER
aria_acct_008485,aria_cust_000782,AUTHORIZED_USER
aria_acct_008485,aria_cust_002887,AUTHORIZED_USER
aria_acct_008485,aria_cust_000377,AUTHORIZED_USER
aria_acct_008486,aria_cust_004002,OWNER
aria_acct_008486,aria_cust_002803,AUTHORIZED_USER
aria_acct_008487,aria_cust_004002,BORROWER
aria_acct_008487,aria_cust_003746,GUARANTOR
aria_acct_008488,aria_cust_004003,OWNER
aria_acct_008488,aria_cust_000869,AUTHORIZED_USER
aria_acct_008488,aria_cust_000968,AUTHORIZED_USER
aria_acct_008488,aria_cust_002396,AUTHORIZED_USER
aria_acct_008489,aria_cust_004004,OWNER
aria_acct_008489,aria_cust_003568,AUTHORIZED_USER
aria_acct_008489,aria_cust_003557,AUTHORIZED_USER
aria_acct_008490,aria_cust_004005,OWNER
aria_acct_008490,aria_cust_002128,AUTHORIZED_USER
aria_acct_008490,aria_cust_003481,AUTHORIZED_USER
aria_acct_008490,aria_cust_003596,AUTHORIZED_USER
aria_acct_008491,aria_cust_004005,BORROWER
aria_acct_008491,aria_cust_004331,GUARANTOR
aria_acct_008492,aria_cust_004006,OWNER
aria_acct_008492,aria_cust_000712,AUTHORIZED_USER
aria_acct_008492,aria_cust_001433,AUTHORIZED_USER
aria_acct_008493,aria_cust_004006,BORROWER
aria_acct_008494,aria_cust_004007,OWNER
aria_acct_008494,aria_cust_001685,AUTHORIZED_USER
aria_acct_008494,aria_cust_002679,AUTHORIZED_USER
aria_acct_008495,aria_cust_004007,OWNER
aria_acct_008495,aria_cust_001677,AUTHORIZED_USER
aria_acct_008496,aria_cust_004007,BORROWER
aria_acct_008497,aria_cust_004008,OWNER
aria_acct_008497,aria_cust_002513,AUTHORIZED_USER
aria_acct_008497,aria_cust_003142,AUTHORIZED_USER
aria_acct_008497,aria_cust_001019,AUTHORIZED_USER
aria_acct_008498,aria_cust_004008,BORROWER
aria_acct_008499,aria_cust_004009,OWNER
aria_acct_008499,aria_cust_002856,AUTHORIZED_USER
aria_acct_008500,aria_cust_004009,OWNER
aria_acct_008500,aria_cust_002034,AUTHORIZED_USER
aria_acct_008500,aria_cust_001575,AUTHORIZED_USER
aria_acct_008500,aria_cust_003624,AUTHORIZED_USER
aria_acct_008501,aria_cust_004009,BORROWER
aria_acct_008502,aria_cust_004009,OWNER
aria_acct_008502,aria_cust_001207,AUTHORIZED_USER
aria_acct_008502,aria_cust_002144,AUTHORIZED_USER
aria_acct_008503,aria_cust_004010,OWNER
aria_acct_008503,aria_cust_003739,AUTHORIZED_USER
aria_acct_008503,aria_cust_003305,AUTHORIZED_USER
aria_acct_008503,aria_cust_003888,AUTHORIZED_USER
aria_acct_008504,aria_cust_004010,OWNER
aria_acct_008504,aria_cust_002336,AUTHORIZED_USER
aria_acct_008504,aria_cust_003090,AUTHORIZED_USER
aria_acct_008505,aria_cust_004011,OWNER
aria_acct_008505,aria_cust_001940,AUTHORIZED_USER
aria_acct_008506,aria_cust_004011,OWNER
aria_acct_008506,aria_cust_000077,AUTHORIZED_USER
aria_acct_008506,aria_cust_001823,AUTHORIZED_USER
aria_acct_008506,aria_cust_002424,AUTHORIZED_USER
aria_acct_008507,aria_cust_004012,OWNER
aria_acct_008507,aria_cust_001630,AUTHORIZED_USER
aria_acct_008507,aria_cust_002421,AUTHORIZED_USER
aria_acct_008508,aria_cust_004013,OWNER
aria_acct_008508,aria_cust_002685,AUTHORIZED_USER
aria_acct_008509,aria_cust_004013,BORROWER
aria_acct_008509,aria_cust_001786,GUARANTOR
aria_acct_008510,aria_cust_004014,OWNER
aria_acct_008510,aria_cust_002153,AUTHORIZED_USER
aria_acct_008510,aria_cust_003566,AUTHORIZED_USER
aria_acct_008510,aria_cust_001394,AUTHORIZED_USER
aria_acct_008511,aria_cust_004014,OWNER
aria_acct_008511,aria_cust_003038,AUTHORIZED_USER
aria_acct_008511,aria_cust_001102,AUTHORIZED_USER
aria_acct_008511,aria_cust_001377,AUTHORIZED_USER
aria_acct_008512,aria_cust_004014,BORROWER
aria_acct_008513,aria_cust_004015,OWNER
aria_acct_008513,aria_cust_002574,AUTHORIZED_USER
aria_acct_008513,aria_cust_003005,AUTHORIZED_USER
aria_acct_008514,aria_cust_004016,OWNER
aria_acct_008514,aria_cust_000937,AUTHORIZED_USER
aria_acct_008514,aria_cust_003632,AUTHORIZED_USER
aria_acct_008514,aria_cust_001639,AUTHORIZED_USER
aria_acct_008515,aria_cust_004016,OWNER
aria_acct_008515,aria_cust_002810,AUTHORIZED_USER
aria_acct_008515,aria_cust_001609,AUTHORIZED_USER
aria_acct_008515,aria_cust_000542,AUTHORIZED_USER
aria_acct_008516,aria_cust_004017,OWNER
aria_acct_008516,aria_cust_002746,AUTHORIZED_USER
aria_acct_008516,aria_cust_003367,AUTHORIZED_USER
aria_acct_008517,aria_cust_004017,OWNER
aria_acct_008517,aria_cust_003075,AUTHORIZED_USER
aria_acct_008517,aria_cust_000015,AUTHORIZED_USER
aria_acct_008517,aria_cust_001199,AUTHORIZED_USER
aria_acct_008518,aria_cust_004018,OWNER
aria_acct_008518,aria_cust_000748,AUTHORIZED_USER
aria_acct_008518,aria_cust_002374,AUTHORIZED_USER
aria_acct_008519,aria_cust_004018,OWNER
aria_acct_008519,aria_cust_000170,AUTHORIZED_USER
aria_acct_008519,aria_cust_001352,AUTHORIZED_USER
aria_acct_008520,aria_cust_004019,OWNER
aria_acct_008520,aria_cust_001380,AUTHORIZED_USER
aria_acct_008521,aria_cust_004019,OWNER
aria_acct_008521,aria_cust_003762,AUTHORIZED_USER
aria_acct_008521,aria_cust_003892,AUTHORIZED_USER
aria_acct_008521,aria_cust_000027,AUTHORIZED_USER
aria_acct_008522,aria_cust_004020,OWNER
aria_acct_008522,aria_cust_002707,AUTHORIZED_USER
aria_acct_008523,aria_cust_004020,OWNER
aria_acct_008523,aria_cust_000864,AUTHORIZED_USER
aria_acct_008523,aria_cust_003417,AUTHORIZED_USER
aria_acct_008523,aria_cust_000560,AUTHORIZED_USER
aria_acct_008524,aria_cust_004021,OWNER
aria_acct_008524,aria_cust_003094,AUTHORIZED_USER
aria_acct_008524,aria_cust_000264,AUTHORIZED_USER
aria_acct_008525,aria_cust_004022,OWNER
aria_acct_008525,aria_cust_000822,AUTHORIZED_USER
aria_acct_008526,aria_cust_004022,OWNER
aria_acct_008526,aria_cust_002472,AUTHORIZED_USER
aria_acct_008526,aria_cust_000242,AUTHORIZED_USER
aria_acct_008527,aria_cust_004023,OWNER
aria_acct_008527,aria_cust_000343,AUTHORIZED_USER
aria_acct_008528,aria_cust_004024,OWNER
aria_acct_008528,aria_cust_003912,AUTHORIZED_USER
aria_acct_008528,aria_cust_000655,AUTHORIZED_USER
aria_acct_008529,aria_cust_004024,BORROWER
aria_acct_008529,aria_cust_003747,GUARANTOR
aria_acct_008530,aria_cust_004025,OWNER
aria_acct_008530,aria_cust_000221,AUTHORIZED_USER
aria_acct_008531,aria_cust_004025,OWNER
aria_acct_008531,aria_cust_003101,AUTHORIZED_USER
aria_acct_008532,aria_cust_004025,BORROWER
aria_acct_008533,aria_cust_004025,OWNER
aria_acct_008533,aria_cust_003810,AUTHORIZED_USER
aria_acct_008533,aria_cust_001918,AUTHORIZED_USER
aria_acct_008534,aria_cust_004026,OWNER
aria_acct_008534,aria_cust_003531,AUTHORIZED_USER
aria_acct_008535,aria_cust_004026,OWNER
aria_acct_008535,aria_cust_003220,AUTHORIZED_USER
aria_acct_008536,aria_cust_004026,BORROWER
aria_acct_008537,aria_cust_004027,OWNER
aria_acct_008537,aria_cust_001569,AUTHORIZED_USER
aria_acct_008537,aria_cust_000215,AUTHORIZED_USER
aria_acct_008538,aria_cust_004028,OWNER
aria_acct_008538,aria_cust_001935,AUTHORIZED_USER
aria_acct_008538,aria_cust_002331,AUTHORIZED_USER
aria_acct_008538,aria_cust_003828,AUTHORIZED_USER
aria_acct_008539,aria_cust_004028,OWNER
aria_acct_008539,aria_cust_000879,AUTHORIZED_USER
aria_acct_008540,aria_cust_004029,OWNER
aria_acct_008540,aria_cust_003013,AUTHORIZED_USER
aria_acct_008540,aria_cust_003293,AUTHORIZED_USER
aria_acct_008541,aria_cust_004029,OWNER
aria_acct_008541,aria_cust_003359,AUTHORIZED_USER
aria_acct_008541,aria_cust_001237,AUTHORIZED_USER
aria_acct_008542,aria_cust_004030,OWNER
aria_acct_008542,aria_cust_002969,AUTHORIZED_USER
aria_acct_008542,aria_cust_000913,AUTHORIZED_USER
aria_acct_008542,aria_cust_003301,AUTHORIZED_USER
aria_acct_008543,aria_cust_004030,OWNER
aria_acct_008543,aria_cust_000187,AUTHORIZED_USER
aria_acct_008544,aria_cust_004030,OWNER
aria_acct_008544,aria_cust_002155,AUTHORIZED_USER
aria_acct_008544,aria_cust_000260,AUTHORIZED_USER
aria_acct_008545,aria_cust_004031,OWNER
aria_acct_008545,aria_cust_000673,AUTHORIZED_USER
aria_acct_008546,aria_cust_004031,OWNER
aria_acct_008546,aria_cust_001411,AUTHORIZED_USER
aria_acct_008546,aria_cust_003633,AUTHORIZED_USER
aria_acct_008546,aria_cust_001845,AUTHORIZED_USER
aria_acct_008547,aria_cust_004032,OWNER
aria_acct_008547,aria_cust_001296,AUTHORIZED_USER
aria_acct_008547,aria_cust_001495,AUTHORIZED_USER
aria_acct_008548,aria_cust_004033,OWNER
aria_acct_008548,aria_cust_003140,AUTHORIZED_USER
aria_acct_008548,aria_cust_002208,AUTHORIZED_USER
aria_acct_008548,aria_cust_001335,AUTHORIZED_USER
aria_acct_008549,aria_cust_004033,OWNER
aria_acct_008549,aria_cust_003699,AUTHORIZED_USER
aria_acct_008550,aria_cust_004034,OWNER
aria_acct_008550,aria_cust_003187,AUTHORIZED_USER
aria_acct_008551,aria_cust_004034,OWNER
aria_acct_008551,aria_cust_003527,AUTHORIZED_USER
aria_acct_008551,aria_cust_001488,AUTHORIZED_USER
aria_acct_008551,aria_cust_000609,AUTHORIZED_USER
aria_acct_008552,aria_cust_004034,BORROWER
aria_acct_008553,aria_cust_004035,OWNER
aria_acct_008553,aria_cust_003844,AUTHORIZED_USER
aria_acct_008553,aria_cust_002584,AUTHORIZED_USER
aria_acct_008553,aria_cust_001778,AUTHORIZED_USER
aria_acct_008554,aria_cust_004035,BORROWER
aria_acct_008554,aria_cust_002683,GUARANTOR
aria_acct_008555,aria_cust_004036,OWNER
aria_acct_008555,aria_cust_001033,AUTHORIZED_USER
aria_acct_008555,aria_cust_002413,AUTHORIZED_USER
aria_acct_008556,aria_cust_004037,OWNER
aria_acct_008556,aria_cust_000603,AUTHORIZED_USER
aria_acct_008556,aria_cust_000232,AUTHORIZED_USER
aria_acct_008557,aria_cust_004037,BORROWER
aria_acct_008558,aria_cust_004037,OWNER
aria_acct_008558,aria_cust_003681,AUTHORIZED_USER
aria_acct_008558,aria_cust_001927,AUTHORIZED_USER
aria_acct_008558,aria_cust_002850,AUTHORIZED_USER
aria_acct_008559,aria_cust_004038,OWNER
aria_acct_008559,aria_cust_001697,AUTHORIZED_USER
aria_acct_008560,aria_cust_004038,OWNER
aria_acct_008560,aria_cust_003254,AUTHORIZED_USER
