trxn_id,customer_id,residency_country_id,zipcode,xceed_rf_score
24135,c_126,267,NULL,2
24136,c_2621,267,NULL,7
24137,c_1761,267,NULL,3
24138,c_37,267,NULL,9
24139,c_380,267,NULL,2
24140,c_3926,267,NULL,6
24141,c_621,267,NULL,6
24142,c_79,267,11354,5
24143,c_1162,267,NULL,3
24144,c_78,267,6511,3
24145,c_41,267,94111,0
24146,c_22,267,NULL,2
24147,c_50,254,60527,10
24148,c_3429,254,60016,3
24149,c_66,254,60440,3
24150,c_182,267,NULL,9
24151,c_147,254,60660,10
24152,c_3927,254,60714,6
24153,c_219,267,19801,0
24154,c_30,267,95110,0
24155,c_3004,267,NULL,3
24156,c_1,267,19806,6
24157,c_3928,267,NULL,7
24158,c_855,267,60609,5
24159,c_424,254,8016,10
24160,c_879,267,60076,1
24161,c_3050,267,60631,4
24162,c_102,267,NULL,4
24163,c_215,254,60025,0
24164,c_50,254,60527,10
24165,c_133,267,NULL,7
24166,c_3929,267,NULL,1
24167,c_1,267,19806,6
24168,c_68,267,NULL,9
24169,c_196,267,NULL,0
24170,c_252,267,NULL,1
24171,c_1098,267,NULL,7
24172,c_3930,267,NULL,1
24173,c_1914,267,NULL,4
24174,c_41,267,94111,0
24175,c_243,267,NULL,2
24176,c_88,254,60712,5
24177,c_3931,267,NULL,6
24178,c_22,267,NULL,2
24179,c_47,254,60008,8
24180,c_252,267,NULL,1
24181,c_117,267,NULL,1
24182,c_72,254,60714,10
24183,c_1453,267,NULL,8
24184,c_13,267,94111,0
24185,c_22,267,NULL,2
24186,c_149,267,60053,10
24187,c_792,254,60660,10
24188,c_241,254,60091,4
24189,c_34,254,60008,9
24190,c_8,267,94111,5
24191,c_147,254,60660,10
24192,c_280,267,NULL,9
24193,c_1,267,19806,6
24194,c_161,267,NULL,3
24195,c_49,267,60148,4
24196,c_41,267,94111,0
24197,c_771,254,60632,4
24198,c_1,267,19806,6
24199,c_3557,254,60660,7
24200,c_8,267,94111,5
24201,c_28,267,94111,8
24202,c_118,267,95110,4
24203,c_8,267,94111,5
24204,c_66,254,60440,3
24205,c_28,267,94111,8
24206,c_655,267,60640,1
24207,c_49,267,60148,4
24208,c_1625,254,60091,6
24209,c_961,267,NULL,4
24210,c_147,254,60660,10
24211,c_1909,254,60634,5
24212,c_98,267,NULL,4
24213,c_1280,267,NULL,4
24214,c_1002,267,NULL,8
24215,c_207,267,NULL,6
24216,c_1312,267,NULL,8
24217,c_2346,267,NULL,1
24218,c_2681,267,NULL,5
24219,c_1418,254,60640,1
24220,c_2311,267,NULL,6
24221,c_22,267,NULL,2
24222,c_13,267,94111,0
24223,c_3932,254,10940,4
24224,c_100,267,NULL,8
24225,c_33,267,NULL,3
24226,c_778,267,60564,0
24227,c_2405,267,NULL,8
24228,c_49,267,60148,4
24229,c_3933,254,60629,8
24230,c_116,267,91789,3
24231,c_102,267,NULL,4
24232,c_768,254,60609,0
24233,c_3934,267,NULL,6
24234,c_1365,267,NULL,1
24235,c_13,267,94111,0
24236,c_2427,267,NULL,6
24237,c_2009,267,NULL,2
24238,c_99,254,60067,8
24239,c_13,267,94111,0
24240,c_332,254,60523,6
24241,c_3935,267,NULL,5
24242,c_28,267,94111,8
24243,c_532,254,60625,4
24244,c_1869,267,NULL,0
24245,c_3936,254,60610,1
24246,c_3937,267,NULL,10
24247,c_98,267,NULL,4
24248,c_205,267,NULL,7
24249,c_3938,254,60201,3
24250,c_63,267,NULL,4
24251,c_359,267,NULL,5
24252,c_49,267,60148,4
24253,c_49,267,19901,4
24254,c_2442,254,60091,6
24255,c_1123,267,NULL,7
24256,c_164,267,NULL,8
24257,c_778,267,60564,0
24258,c_22,267,NULL,2
24259,c_782,267,NULL,1
24260,c_30,267,95110,0
24261,c_806,254,60016,4
24262,c_13,267,94111,0
24263,c_176,267,NULL,9
24264,c_776,267,NULL,1
24265,c_1913,267,NULL,2
24266,c_183,267,NULL,10
24267,c_1,267,19806,6
24268,c_3939,267,NULL,3
24269,c_321,267,NULL,9
24270,c_22,267,NULL,2
24271,c_620,254,60451,3
24272,c_563,254,60608,10
24273,c_26,267,NULL,1
24274,c_280,267,NULL,9
24275,c_1928,267,NULL,0
24276,c_13,267,94111,0
24277,c_1833,267,NULL,6
24278,c_356,267,NULL,0
24279,c_8,267,94111,5
24280,c_239,267,NULL,7
24281,c_78,267,6511,3
24282,c_852,267,NULL,6
24283,c_1,267,19806,6
24284,c_1102,267,NULL,3
24285,c_1,267,19806,6
24286,c_133,267,NULL,7
24287,c_1696,267,NULL,3
24288,c_148,267,NULL,2
24289,c_291,254,60712,7
24290,c_3940,267,NULL,1
24291,c_49,267,60148,4
24292,c_3941,267,NULL,3
24293,c_78,267,6511,3
24294,c_3942,254,60176,1
24295,c_252,267,NULL,1
24296,c_49,267,60148,4
24297,c_159,254,60056,4
24298,c_132,267,90245,8
24299,c_3943,267,NULL,7
24300,c_79,267,11354,5
24301,c_41,267,94111,0
24302,c_117,267,NULL,1
24303,c_78,267,6511,3
24304,c_2481,267,NULL,10
24305,c_88,254,60712,5
24306,c_49,267,60148,4
24307,c_66,254,60440,3
24308,c_133,267,NULL,7
24309,c_63,267,NULL,4
24310,c_98,267,NULL,4
24311,c_29,267,60640,8
24312,c_298,267,60162,9
24313,c_229,267,NULL,1
24314,c_948,267,60616,5
24315,c_320,254,60608,4
24316,c_1531,254,60608,8
24317,c_49,267,60148,4
24318,c_655,267,60640,1
24319,c_3944,254,60056,9
24320,c_41,267,94111,0
24321,c_49,267,60148,4
24322,c_1,267,19806,6
24323,c_90,267,95110,2
24324,c_49,267,19901,4
24325,c_2824,267,NULL,6
24326,c_187,254,60477,8
24327,c_3945,267,NULL,6
24328,c_41,267,94111,0
24329,c_117,267,NULL,1
24330,c_22,267,NULL,2
24331,c_231,254,60706,10
24332,c_66,254,60440,3
24333,c_3459,267,NULL,4
24334,c_2121,267,NULL,9
24335,c_78,267,6511,3
24336,c_3946,267,NULL,1
24337,c_73,267,NULL,0
24338,c_409,267,NULL,8
24339,c_1472,267,NULL,6
24340,c_363,267,NULL,3
24341,c_30,267,95110,0
24342,c_242,254,60016,7
24343,c_132,267,90245,8
24344,c_78,267,6511,3
24345,c_100,267,NULL,8
24346,c_37,267,NULL,9
24347,c_41,267,94111,0
24348,c_576,254,60714,4
24349,c_49,267,60148,4
24350,c_1036,267,NULL,5
24351,c_87,267,NULL,0
24352,c_147,254,60660,10
24353,c_66,254,60440,3
24354,c_308,267,6511,8
24355,c_49,267,19901,4
24356,c_231,254,60706,10
24357,c_22,267,NULL,2
24358,c_1,267,19806,6
24359,c_100,267,NULL,8
24360,c_1647,267,NULL,8
24361,c_2173,267,NULL,5
24362,c_104,267,77036,9
24363,c_2311,267,NULL,6
24364,c_608,267,NULL,0
24365,c_2460,267,NULL,9
24366,c_115,267,NULL,10
24367,c_565,267,NULL,2
24368,c_22,267,NULL,2
24369,c_196,267,NULL,0
24370,c_41,267,94111,0
24371,c_1143,267,NULL,9
24372,c_173,267,NULL,7
24373,c_3695,254,60616,1
24374,c_49,267,19901,4
24375,c_49,267,60148,4
24376,c_280,267,NULL,9
24377,c_28,267,94111,8
24378,c_3135,267,NULL,5
24379,c_30,267,95110,0
24380,c_50,254,60527,10
24381,c_3947,267,NULL,0
24382,c_432,254,60091,9
24383,c_3948,254,60164,1
24384,c_268,254,60101,8
24385,c_13,267,94111,0
24386,c_334,267,NULL,0
24387,c_359,267,NULL,5
24388,c_1835,267,NULL,5
24389,c_243,267,NULL,2
24390,c_87,267,NULL,0
24391,c_87,267,NULL,0
24392,c_428,267,60160,6
24393,c_63,267,NULL,4
24394,c_236,267,60457,3
24395,c_2482,267,NULL,3
24396,c_2007,267,NULL,0
24397,c_30,267,95110,0
24398,c_147,254,60660,10
24399,c_17,267,94111,6
24400,c_1667,267,NULL,8
24401,c_1262,254,12729,3
24402,c_13,267,94111,0
24403,c_78,267,6511,3
24404,c_72,254,60714,10
24405,c_256,254,60169,8
24406,c_73,267,NULL,0
24407,c_28,267,94111,8
24408,c_194,254,60657,8
24409,c_338,267,NULL,6
24410,c_49,267,19901,4
24411,c_507,267,60628,6
24412,c_49,267,19901,4
24413,c_73,267,NULL,0
24414,c_30,267,95110,0
24415,c_30,267,95110,0
24416,c_730,267,60025,5
24417,c_22,267,NULL,2
24418,c_1411,254,60439,6
24419,c_2627,267,NULL,3
24420,c_295,267,60016,6
24421,c_279,267,NULL,10
24422,c_73,267,NULL,0
24423,c_1249,267,NULL,1
24424,c_12,254,60630,10
24425,c_3949,267,NULL,4
24426,c_32,267,NULL,4
24427,c_133,267,NULL,7
24428,c_379,267,NULL,10
24429,c_1262,254,12729,3
24430,c_563,254,60608,10
24431,c_176,267,NULL,9
24432,c_196,267,NULL,0
24433,c_43,267,98104,6
24434,c_63,267,NULL,4
24435,c_308,267,6511,8
24436,c_133,267,NULL,7
24437,c_49,267,19901,4
24438,c_394,267,NULL,9
24439,c_1894,267,NULL,9
24440,c_8,267,94111,5
24441,c_78,267,6511,3
24442,c_127,267,94111,0
24443,c_295,267,60016,6
24444,c_63,267,NULL,4
24445,c_49,267,60148,4
24446,c_49,267,60148,4
24447,c_49,267,19901,4
24448,c_3526,267,NULL,10
24449,c_72,254,60714,10
24450,c_375,254,60618,5
24451,c_2103,267,NULL,8
24452,c_3950,267,NULL,9
24453,c_99,254,60067,8
24454,c_49,267,60148,4
24455,c_2002,267,NULL,4
24456,c_22,267,NULL,2
24457,c_2055,267,NULL,5
24458,c_8,267,94111,5
24459,c_111,267,NULL,1
24460,c_30,267,95110,0
24461,c_107,267,60203,3
24462,c_247,267,NULL,3
24463,c_3951,267,NULL,2
24464,c_921,254,60527,3
24465,c_412,254,60015,3
24466,c_49,267,19901,4
24467,c_30,267,95110,0
24468,c_49,267,60148,4
24469,c_623,267,NULL,5
24470,c_3952,267,NULL,4
24471,c_50,254,60527,10
24472,c_159,254,60056,4
24473,c_132,267,90245,8
24474,c_1119,267,NULL,10
24475,c_207,267,NULL,6
24476,c_3953,267,NULL,2
24477,c_8,267,94111,5
24478,c_133,267,NULL,7
24479,c_1542,267,NULL,8
24480,c_1002,267,NULL,8
24481,c_681,254,10940,4
24482,c_18,267,12729,2
24483,c_274,254,60076,6
24484,c_28,267,94111,8
24485,c_30,267,95110,0
24486,c_13,267,94111,0
24487,c_49,267,60148,4
24488,c_2451,267,NULL,8
24489,c_102,267,NULL,4
24490,c_28,267,94111,8
24491,c_82,267,NULL,3
24492,c_390,254,60201,8
24493,c_116,267,91789,3
24494,c_1046,254,60612,5
24495,c_3954,267,NULL,9
24496,c_397,267,NULL,5
24497,c_650,267,60411,6
24498,c_10,254,60521,0
24499,c_604,254,60605,9
24500,c_1913,267,NULL,2
24501,c_824,267,NULL,7
24502,c_148,267,NULL,2
24503,c_13,267,94111,0
24504,c_2392,254,60640,1
24505,c_3542,267,NULL,3
24506,c_13,267,94111,0
24507,c_79,267,11354,5
24508,c_30,267,95110,0
24509,c_13,267,94111,0
24510,c_1025,254,60104,2
24511,c_515,267,NULL,1
24512,c_2879,254,60640,8
24513,c_37,267,NULL,9
24514,c_1,267,19806,6
24515,c_3511,267,NULL,0
24516,c_2236,267,NULL,1
24517,c_3349,254,12729,8
24518,c_79,267,11354,5
24519,c_1771,267,NULL,4
24520,c_3955,254,60605,6
24521,c_8,267,94111,5
24522,c_3666,267,NULL,0
24523,c_76,254,60026,10
24524,c_22,267,NULL,2
24525,c_475,267,NULL,3
24526,c_808,267,60018,7
24527,c_158,254,60640,1
24528,c_3956,267,NULL,7
24529,c_158,254,60712,1
24530,c_22,267,NULL,2
24531,c_3957,267,NULL,2
24532,c_3958,267,NULL,0
24533,c_196,267,NULL,0
24534,c_13,267,94111,0
24535,c_608,267,NULL,0
24536,c_13,267,94111,0
24537,c_295,267,60016,6
24538,c_49,267,19901,4
24539,c_377,267,NULL,0
24540,c_2460,267,NULL,9
24541,c_49,267,60148,4
24542,c_8,267,94111,5
24543,c_127,267,94111,0
24544,c_30,267,95110,0
24545,c_30,267,95110,0
24546,c_280,267,NULL,9
24547,c_1,267,19806,6
24548,c_368,267,NULL,3
24549,c_30,267,95110,0
24550,c_1,267,19806,6
24551,c_1208,267,NULL,4
24552,c_87,267,NULL,0
24553,c_30,267,95110,0
24554,c_516,254,60712,1
24555,c_480,267,NULL,6
24556,c_78,267,6511,3
24557,c_236,267,60457,3
24558,c_88,254,60712,5
24559,c_2574,267,NULL,9
24560,c_2494,267,NULL,10
24561,c_13,267,94111,0
24562,c_13,267,94111,0
24563,c_921,254,60527,3
24564,c_13,267,94111,0
24565,c_197,254,60056,8
24566,c_2278,267,NULL,0
24567,c_78,267,6511,3
24568,c_1860,267,NULL,4
24569,c_44,267,11354,1
24570,c_8,267,94111,5
24571,c_236,267,60457,3
24572,c_37,267,NULL,9
24573,c_90,267,95110,2
24574,c_3459,267,NULL,4
24575,c_976,267,NULL,6
24576,c_3959,267,NULL,6
24577,c_972,267,NULL,2
24578,c_102,267,NULL,4
24579,c_27,254,60640,2
24580,c_116,267,91789,3
24581,c_161,267,NULL,3
24582,c_66,254,60440,3
24583,c_219,267,19801,0
24584,c_22,267,NULL,2
24585,c_416,267,NULL,9
24586,c_10,254,60521,0
24587,c_1,267,19806,6
24588,c_3960,254,12785,5
24589,c_3961,267,NULL,1
24590,c_104,267,77036,9
24591,c_1204,267,NULL,3
24592,c_1,267,19806,6
24593,c_280,267,NULL,9
24594,c_236,267,60457,3
24595,c_176,267,NULL,9
24596,c_1237,267,NULL,1
24597,c_8,267,94111,5
24598,c_139,254,60004,2
24599,c_356,267,NULL,0
24600,c_3962,267,60616,0
24601,c_78,267,6511,3
24602,c_22,267,NULL,2
24603,c_50,254,60527,10
24604,c_876,254,60016,7
24605,c_624,267,NULL,7
24606,c_78,267,6511,3
24607,c_69,267,60640,10
24608,c_100,267,NULL,8
24609,c_243,267,NULL,2
24610,c_1634,267,NULL,9
24611,c_426,254,60093,5
24612,c_545,267,11354,1
24613,c_455,254,12729,10
24614,c_3963,267,NULL,5
24615,c_2574,267,NULL,9
24616,c_1368,254,60016,5
24617,c_2600,267,NULL,9
24618,c_1215,254,60660,8
24619,c_3964,267,NULL,10
24620,c_3965,267,NULL,2
24621,c_118,267,95110,4
24622,c_43,267,98104,6
24623,c_147,254,60660,10
24624,c_1227,254,60707,1
24625,c_41,267,94111,0
24626,c_2684,267,NULL,6
24627,c_3743,267,60093,8
24628,c_2456,254,60016,10
24629,c_90,267,95110,2
24630,c_1,267,19806,6
24631,c_3230,254,60523,5
24632,c_949,254,95129,2
24633,c_880,267,NULL,10
24634,c_118,267,95110,4
24635,c_3966,267,NULL,4
24636,c_159,254,60056,4
24637,c_151,254,60616,9
24638,c_28,267,94111,8
24639,c_357,267,NULL,7
24640,c_539,267,60504,3
24641,c_295,267,60016,6
24642,c_681,254,10940,4
24643,c_647,267,NULL,6
24644,c_2577,267,NULL,4
24645,c_3230,254,60523,5
24646,c_41,267,94111,0
24647,c_3967,267,NULL,9
24648,c_119,267,60018,2
24649,c_501,267,NULL,7
24650,c_243,267,NULL,2
24651,c_1020,267,NULL,5
24652,c_49,267,19901,4
24653,c_2420,267,NULL,10
24654,c_1522,254,60452,8
24655,c_97,254,60062,6
24656,c_431,254,60608,9
24657,c_193,254,60640,4
24658,c_1,267,19806,6
24659,c_66,254,60440,3
24660,c_279,267,NULL,10
24661,c_127,267,94111,0
24662,c_87,267,NULL,0
24663,c_1581,267,NULL,2
24664,c_295,267,60016,6
24665,c_643,267,60641,5
24666,c_443,267,NULL,4
24667,c_3968,267,NULL,6
24668,c_1118,267,NULL,6
24669,c_100,267,NULL,8
24670,c_2875,254,60609,3
24671,c_2617,267,NULL,7
24672,c_3969,267,NULL,3
24673,c_552,267,NULL,4
24674,c_28,267,94111,8
24675,c_713,267,NULL,9
24676,c_158,254,60640,1
24677,c_22,267,NULL,2
24678,c_66,254,60440,3
24679,c_49,267,60148,4
24680,c_329,267,NULL,9
24681,c_927,267,NULL,3
24682,c_1,267,19806,6
24683,c_1160,254,12771,7
24684,c_3970,267,NULL,8
24685,c_1667,267,NULL,8
24686,c_102,267,NULL,4
24687,c_87,267,NULL,0
24688,c_49,267,60148,4
24689,c_2934,267,NULL,8
24690,c_44,267,11354,1
24691,c_850,267,NULL,7
24692,c_28,267,94111,8
24693,c_80,267,NULL,6
24694,c_30,267,95110,0
24695,c_3336,267,NULL,1
24696,c_1148,254,60062,5
24697,c_475,267,NULL,3
24698,c_147,254,60660,10
24699,c_28,267,94111,8
24700,c_3971,254,60712,7
24701,c_50,254,60527,10
24702,c_242,254,60016,7
24703,c_66,254,60440,3
24704,c_32,267,NULL,4
24705,c_269,267,60053,8
24706,c_66,254,60440,3
24707,c_13,267,94111,0
24708,c_30,267,95110,0
24709,c_8,267,94111,5
24710,c_219,267,19801,0
24711,c_28,267,94111,8
24712,c_584,254,60616,2
24713,c_1013,267,NULL,10
24714,c_1,267,19806,6
24715,c_1710,267,NULL,9
24716,c_2370,267,NULL,10
24717,c_239,267,NULL,7
24718,c_11,267,61614,5
24719,c_2202,254,60016,6
24720,c_41,267,94111,0
24721,c_159,254,60056,4
24722,c_3972,254,60016,0
24723,c_1866,267,NULL,9
24724,c_356,267,NULL,0
24725,c_291,254,60712,7
24726,c_2442,254,60091,6
24727,c_356,267,NULL,0
24728,c_207,267,NULL,6
24729,c_49,267,19901,4
24730,c_260,254,60305,7
24731,c_193,254,60616,4
24732,c_84,254,1890,7
24733,c_3973,254,60025,3
24734,c_2687,254,60645,2
24735,c_3974,267,NULL,2
24736,c_49,267,60148,4
24737,c_1637,267,NULL,4
24738,c_8,267,94111,5
24739,c_1,267,19806,6
24740,c_13,267,94111,0
24741,c_30,267,95110,0
24742,c_30,267,95110,0
24743,c_49,267,19901,4
24744,c_173,267,NULL,7
24745,c_942,254,60609,9
24746,c_751,254,60062,9
24747,c_8,267,94111,5
24748,c_492,254,60068,8
24749,c_1,267,19806,6
24750,c_3975,254,60616,2
24751,c_3976,267,NULL,4
24752,c_66,254,60440,3
24753,c_1764,254,60608,1
24754,c_49,267,60148,4
24755,c_426,254,60093,5
24756,c_123,267,NULL,2
24757,c_104,267,77036,9
24758,c_681,254,10940,4
24759,c_65,267,60646,6
24760,c_1,267,19806,6
24761,c_460,267,NULL,4
24762,c_1830,254,60640,2
24763,c_3977,267,60608,6
24764,c_8,267,94111,5
24765,c_1526,267,NULL,2
24766,c_104,267,77036,9
24767,c_1,267,19806,6
24768,c_56,267,60610,9
24769,c_112,267,NULL,4
24770,c_768,254,60609,0
24771,c_54,267,NULL,6
24772,c_2050,267,NULL,6
24773,c_78,267,6511,3
24774,c_1,267,19806,6
24775,c_1925,267,NULL,9
24776,c_13,267,94111,0
24777,c_2761,267,NULL,7
24778,c_8,267,94111,5
24779,c_49,267,60148,4
24780,c_368,267,NULL,3
24781,c_41,267,94111,0
24782,c_158,254,60640,1
24783,c_1956,254,60189,7
24784,c_847,267,NULL,4
24785,c_49,267,19901,4
24786,c_3279,267,NULL,1
24787,c_87,267,NULL,0
24788,c_773,267,NULL,3
24789,c_41,267,94111,0
24790,c_503,267,60008,9
24791,c_1626,267,NULL,5
24792,c_2489,267,NULL,6
24793,c_3320,267,NULL,5
24794,c_1,267,19806,6
24795,c_41,267,94111,0
24796,c_8,267,94111,5
24797,c_3978,254,NULL,9
24798,c_8,267,94111,5
24799,c_156,267,60610,6
24800,c_1163,267,NULL,9
24801,c_2106,267,NULL,10
24802,c_359,267,NULL,5
24803,c_13,267,94111,0
24804,c_78,267,6511,3
24805,c_864,267,NULL,7
24806,c_28,267,94111,8
24807,c_722,267,NULL,5
24808,c_440,267,NULL,0
24809,c_49,267,60148,4
24810,c_1203,267,NULL,5
24811,c_41,267,94111,0
24812,c_677,267,NULL,10
24813,c_2377,267,NULL,9
24814,c_505,267,NULL,3
24815,c_66,254,60440,3
24816,c_2832,267,NULL,9
24817,c_22,267,NULL,2
24818,c_3979,254,60659,7
24819,c_524,267,60018,2
24820,c_961,267,NULL,4
24821,c_1089,267,NULL,7
24822,c_3571,267,NULL,9
24823,c_1136,267,NULL,4
24824,c_28,267,94111,8
24825,c_730,267,60025,5
24826,c_49,267,60148,4
24827,c_13,267,94111,0
24828,c_3980,267,NULL,10
24829,c_648,267,73131,4
24830,c_8,267,94111,5
24831,c_3981,267,NULL,9
24832,c_375,254,60618,5
24833,c_231,254,60706,10
24834,c_63,267,NULL,4
24835,c_17,267,94111,6
24836,c_8,267,94111,5
24837,c_49,267,60148,4
24838,c_176,267,NULL,9
24839,c_49,267,19901,4
24840,c_219,267,19801,0
24841,c_3982,267,NULL,7
24842,c_3983,267,NULL,8
24843,c_67,254,91007,2
24844,c_3984,254,60611,4
24845,c_41,267,94111,0
24846,c_22,267,NULL,2
24847,c_247,267,NULL,3
24848,c_719,254,60016,4
24849,c_49,267,19901,4
24850,c_133,267,NULL,7
24851,c_610,267,NULL,6
24852,c_1716,254,60640,1
24853,c_132,267,90245,8
24854,c_34,254,60008,9
24855,c_745,267,60165,0
24856,c_66,254,60440,3
24857,c_78,267,6511,3
24858,c_87,267,NULL,0
24859,c_434,254,60564,1
24860,c_49,267,19901,4
24861,c_30,267,95110,0
24862,c_887,267,NULL,10
24863,c_2955,254,60609,6
24864,c_604,254,60605,9
24865,c_1113,267,NULL,9
24866,c_63,267,NULL,4
24867,c_133,267,NULL,7
24868,c_864,267,NULL,7
24869,c_8,267,94111,5
24870,c_324,267,NULL,3
24871,c_1847,267,NULL,3
24872,c_571,267,NULL,1
24873,c_65,267,60646,6
24874,c_49,267,19901,4
24875,c_8,267,94111,5
24876,c_50,254,60527,10
24877,c_1939,267,NULL,5
24878,c_452,267,60640,0
24879,c_3985,267,NULL,2
24880,c_3986,254,60062,9
24881,c_207,267,NULL,6
24882,c_306,267,NULL,3
24883,c_770,267,NULL,2
24884,c_30,267,95110,0
24885,c_39,254,60153,6
24886,c_252,267,NULL,1
24887,c_1554,267,NULL,8
24888,c_79,267,11354,5
24889,c_41,267,94111,0
24890,c_117,267,NULL,1
24891,c_49,267,60148,4
24892,c_3092,267,NULL,7
24893,c_104,267,77036,9
24894,c_117,267,NULL,1
24895,c_1,267,19806,6
24896,c_159,254,60056,4
24897,c_78,267,6511,3
24898,c_50,254,60527,10
24899,c_214,254,60640,0
24900,c_197,254,60056,8
24901,c_936,267,NULL,2
24902,c_56,267,60610,9
24903,c_224,267,NULL,2
24904,c_1634,267,NULL,9
24905,c_1,267,19806,6
24906,c_30,267,95110,0
24907,c_1,267,19806,6
24908,c_314,267,NULL,6
24909,c_228,254,60559,1
24910,c_1423,267,NULL,10
24911,c_2950,267,NULL,4
24912,c_78,267,6511,3
24913,c_95,267,77036,9
24914,c_1,267,19806,6
24915,c_3987,267,NULL,1
24916,c_41,267,94111,0
24917,c_43,267,98104,6
24918,c_110,267,NULL,9
24919,c_1790,267,NULL,5
24920,c_1,267,19806,6
24921,c_219,267,19801,0
24922,c_13,267,94111,0
24923,c_49,267,60148,4
24924,c_78,267,6511,3
24925,c_115,267,NULL,10
24926,c_1273,254,60108,5
24927,c_251,254,92056,6
24928,c_30,267,95110,0
24929,c_135,267,60655,9
24930,c_41,267,94111,0
24931,c_75,267,NULL,7
24932,c_66,254,60440,3
24933,c_1102,267,NULL,3
24934,c_49,267,19901,4
24935,c_249,267,11354,5
24936,c_3988,254,60640,6
24937,c_3989,267,NULL,3
24938,c_279,267,NULL,10
24939,c_3990,267,NULL,1
24940,c_3683,267,NULL,3
24941,c_1875,267,NULL,2
24942,c_28,267,94111,8
24943,c_298,267,60162,9
24944,c_3982,267,NULL,7
24945,c_28,267,94111,8
24946,c_41,267,94111,0
24947,c_13,267,94111,0
24948,c_8,267,94111,5
24949,c_41,267,94111,0
24950,c_519,267,NULL,7
24951,c_1255,267,NULL,2
24952,c_1,267,19806,6
24953,c_524,267,60018,2
24954,c_256,254,60169,8
24955,c_620,254,60451,3
24956,c_3991,267,NULL,2
24957,c_1138,254,98121,1
24958,c_73,267,NULL,0
24959,c_105,267,60301,2
24960,c_524,267,60018,2
24961,c_88,254,60712,5
24962,c_507,267,60628,6
24963,c_720,267,60173,0
24964,c_13,267,94111,0
24965,c_878,267,60618,6
24966,c_491,254,60010,3
24967,c_228,254,60559,1
24968,c_1903,267,NULL,3
24969,c_505,267,NULL,3
24970,c_13,267,94111,0
24971,c_49,267,19901,4
24972,c_102,267,NULL,4
24973,c_195,267,NULL,2
24974,c_1656,267,NULL,6
24975,c_44,267,11354,1
24976,c_824,267,NULL,7
24977,c_63,267,NULL,4
24978,c_2002,267,NULL,4
24979,c_3992,267,NULL,1
24980,c_505,267,NULL,3
24981,c_1294,254,60004,2
24982,c_49,267,60148,4
24983,c_492,254,60068,8
24984,c_49,267,19901,4
24985,c_22,267,NULL,2
24986,c_291,254,60712,7
24987,c_98,267,NULL,4
24988,c_28,267,94111,8
24989,c_73,267,NULL,0
24990,c_3993,267,NULL,8
24991,c_66,254,60440,3
24992,c_3994,267,NULL,3
24993,c_50,254,60527,10
24994,c_690,254,60077,5
24995,c_49,267,19901,4
24996,c_117,267,NULL,1
24997,c_3837,254,60076,2
24998,c_67,254,91007,2
24999,c_2860,267,NULL,9
25000,c_926,267,NULL,3
25001,c_1167,254,60160,6
25002,c_98,267,NULL,4
25003,c_28,267,94111,8
25004,c_900,267,NULL,0
25005,c_116,267,91789,3
25006,c_22,267,NULL,2
25007,c_26,267,NULL,1
25008,c_3908,267,NULL,6
25009,c_2377,267,NULL,9
25010,c_13,267,94111,0
25011,c_176,267,NULL,9
25012,c_242,254,60016,7
25013,c_57,254,60026,8
25014,c_215,254,60025,0
25015,c_107,267,60203,3
25016,c_3995,267,NULL,5
25017,c_357,267,NULL,7
25018,c_428,267,60160,6
25019,c_49,267,60148,4
25020,c_482,254,60523,1
25021,c_1488,254,60659,3
25022,c_70,267,95134,8
25023,c_102,267,NULL,4
25024,c_152,254,60452,1
25025,c_3996,267,NULL,1
25026,c_1946,254,60561,5
25027,c_3997,267,NULL,10
25028,c_3998,267,NULL,0
25029,c_63,267,NULL,4
25030,c_49,267,60148,4
25031,c_745,267,60165,0
25032,c_359,267,NULL,5
25033,c_3999,267,NULL,10
25034,c_8,267,94111,5
25035,c_3252,254,60657,7
25036,c_176,267,NULL,9
25037,c_2135,254,60053,5
25038,c_41,267,94111,0
25039,c_4000,267,NULL,0
25040,c_49,267,19901,4
25041,c_87,267,NULL,0
25042,c_30,267,95110,0
25043,c_604,254,60605,9
25044,c_109,254,60016,9
25045,c_50,254,60527,10
25046,c_487,254,60016,1
25047,c_2178,267,NULL,2
25048,c_2836,267,NULL,5
25049,c_2672,267,NULL,3
25050,c_433,267,NULL,6
25051,c_66,254,60440,3
25052,c_63,267,NULL,4
25053,c_8,267,94111,5
25054,c_87,267,NULL,0
25055,c_475,267,NULL,3
25056,c_626,267,NULL,8
25057,c_79,267,11354,5
25058,c_4001,267,NULL,0
25059,c_87,267,NULL,0
25060,c_880,267,NULL,10
25061,c_1119,267,NULL,10
25062,c_1995,267,NULL,7
25063,c_438,267,NULL,4
25064,c_117,267,NULL,1
25065,c_30,267,95110,0
25066,c_4002,267,NULL,2
25067,c_1110,254,12771,8
25068,c_8,267,94111,5
25069,c_308,267,6511,8
25070,c_1255,267,NULL,2
25071,c_60,254,60016,8
25072,c_2051,267,NULL,8
25073,c_1482,267,60482,3
25074,c_13,267,94111,0
25075,c_473,267,NULL,7
25076,c_3424,254,NULL,2
25077,c_667,267,NULL,0
25078,c_176,267,NULL,9
25079,c_1200,267,NULL,8
25080,c_967,267,NULL,1
25081,c_22,267,NULL,2
25082,c_359,267,NULL,5
25083,c_19,267,60654,6
