trxn_id,cash_direction,transaction_type,amount,other_party_id,institution_id,xceed_rf_score,isFraud
16518,CashIn,Wire,612419,6477,239,4,0
16519,CashIn,ACH,12010,75462,192,6,0
16520,CashIn,Wire,111300,2655405,595,6,0
16521,CashIn,ACH,77205,4928,18,8,0
16522,CashIn,ACH,5581317,7353,3,2,0
16523,CashIn,ACH,987,4928,18,1,0
16524,CashIn,ACH,6300,58604,142,4,0
16525,CashIn,ACH,130604,4928,18,4,0
16526,CashIn,ACH,35271,4928,18,6,0
16527,CashIn,ACH,9300,4376826,3,5,0
16528,CashIn,ACH,17119,4928,18,2,0
16529,CashIn,ACH,940,4928,18,6,0
16530,CashIn,ACH,2367235,4928,18,0,0
16531,CashOut,ACH,3181,3844,3,6,0
16532,CashIn,Wire,184821,3907365,239,7,0
16533,CashIn,ACH,655,1453148,15,9,1
16534,CashIn,Wire,83471,4754202,50,0,0
16535,CashIn,ACH,7603,4928,18,9,1
16536,CashIn,ACH,16800,58604,142,6,0
16537,CashIn,ACH,6400,4376826,3,4,0
16538,CashIn,ACH,15430,3267,509,10,1
16539,CashIn,ACH,41144,176062,18,7,0
16540,CashIn,ACH,37482,7353,3,5,0
16541,CashIn,ACH,188300,7353,3,2,0
16542,CashOut,ACH,70000,4917621,1,2,0
16543,CashIn,ACH,85642,4928,18,0,0
16544,CashIn,ACH,38100,456,2804,5,0
16545,CashOut,ACH,51150,1331401,18,3,0
16546,CashIn,ACH,99609,1453148,15,0,0
16547,CashIn,ACH,844695,4608667,75,4,0
16548,CashIn,ACH,22593,4928,18,8,0
16549,CashIn,ACH,2853,4974,3,7,0
16550,CashIn,Wire,2573880,1828330,6804,8,0
16551,CashIn,ACH,2022936,4928,18,8,0
16552,CashIn,ACH,53550,59111,18,8,0
16553,CashIn,ACH,8294,6228,345,0,0
16554,CashIn,ACH,106904,4928,18,2,0
16555,CashIn,ACH,1343,6228,345,5,0
16556,CashIn,ACH,94340,7353,3,8,0
16557,CashIn,ACH,5275,4376826,3,8,0
16558,CashIn,ACH,4491,1453148,15,6,0
16559,CashIn,ACH,106966,4928,18,2,0
16560,CashIn,ACH,395141,3267,509,1,0
16561,CashIn,ACH,9025,6228,345,4,0
16562,CashIn,ACH,9032,6228,345,4,0
16563,CashIn,ACH,31058,1453148,15,3,0
16564,CashIn,ACH,39115,4928,18,9,1
16565,CashIn,Wire,500701,1350658,239,3,0
16566,CashIn,ACH,170165,785,43,8,0
16567,CashIn,ACH,1266,4974,3,5,0
16568,CashIn,ACH,12626,4928,18,1,0
16569,CashIn,ACH,500000,7353,3,5,0
16570,CashOut,ACH,4700,3426887,3,1,0
16571,CashOut,ACH,826100,1592,5,1,0
16572,CashIn,Wire,95600,1941974,239,0,0
16573,CashIn,ACH,31029,4928,18,10,1
16574,CashOut,Wire,1355660,3809864,4585,1,0
16575,CashIn,ACH,177904,7353,3,9,1
16576,CashIn,ACH,11723,4928,18,0,0
16577,CashIn,ACH,192430,4928,18,10,1
16578,CashIn,ACH,3650,1453148,15,7,0
16579,CashOut,ACH,15324,3468441,64,4,0
16580,CashIn,ACH,1954,4928,18,2,0
16581,CashIn,ACH,2552,1453148,15,3,0
16582,CashIn,Wire,20073260,4671791,239,0,0
16583,CashIn,ACH,1865,1453148,15,4,0
16584,CashIn,ACH,73136,1453148,15,1,0
16585,CashIn,Wire,1685881,2235055,3269,4,0
16586,CashIn,ACH,500000,3376446,1757,6,0
16587,CashIn,Wire,100000,4924866,71,3,0
16588,CashIn,ACH,7776,4928,18,2,0
16589,CashIn,ACH,275615,79,3,9,1
16590,CashIn,ACH,1921,4928,18,2,0
16591,CashIn,ACH,8654,4928,18,4,0
16592,CashIn,ACH,374952,4928,18,0,0
16593,CashIn,ACH,3657,4928,18,8,0
16594,CashIn,ACH,2500,4959229,1,8,0
16595,CashIn,Wire,149156,157708,313,2,0
16596,CashIn,Wire,3649000,2580629,239,3,0
16597,CashOut,Wire,5500000,3004029,746,0,0
16598,CashOut,ACH,35000,3427019,3,5,0
16599,CashIn,Wire,3517800,4475527,616,1,0
16600,CashIn,Wire,606735,157708,239,9,1
16601,CashIn,Wire,1202250,4924362,161,8,0
16602,CashIn,ACH,1417,4272311,43,2,0
16603,CashIn,ACH,1270939,4928,18,9,1
16604,CashIn,ACH,7237,4928,18,2,0
16605,CashIn,ACH,2704501,4928,18,8,0
16606,CashIn,ACH,1796,1453148,15,3,0
16607,CashIn,ACH,44784,4585734,81822,1,0
16608,CashIn,ACH,4700,4376826,3,8,0
16609,CashIn,ACH,10031,4928,18,9,1
16610,CashIn,ACH,65420,4928,18,1,0
16611,CashIn,ACH,16544,4928,18,9,1
16612,CashIn,Wire,33500,4932746,127092,3,0
16613,CashIn,ACH,223,1453148,15,4,0
16614,CashIn,ACH,450,5388,7,8,0
16615,CashIn,ACH,222101,4928,18,6,0
16616,CashIn,ACH,76971,483,3,5,0
16617,CashIn,ACH,8089,1453148,15,2,0
16618,CashOut,ACH,183643,1601690,6,5,0
16619,CashIn,ACH,64547,4928,18,10,1
16620,CashIn,ACH,4712,4928,18,2,0
16621,CashOut,ACH,10841,3426848,55,3,0
16622,CashIn,ACH,589708,4928,18,10,1
16623,CashOut,ACH,384681,1592,5,0,0
16624,CashIn,ACH,150703,1453148,15,10,1
16625,CashIn,ACH,51160,7353,3,4,0
16626,CashIn,ACH,18524,4928,18,8,0
16627,CashIn,ACH,1300000,7353,3,10,1
16628,CashIn,ACH,4723,6228,345,5,0
16629,CashIn,ACH,100983,4928,18,4,0
16630,CashIn,ACH,9240,6228,345,10,1
16631,CashIn,ACH,89893,4928,18,7,0
16632,CashIn,ACH,594172,4928,18,5,0
16633,CashIn,ACH,96700,456,2804,8,0
16634,CashIn,ACH,23355,4272311,43,4,0
16635,CashOut,ACH,128500,3467927,11,10,1
16636,CashIn,ACH,726080,7353,3,5,0
16637,CashIn,ACH,162597,4928,18,3,0
16638,CashIn,ACH,1916,1453148,15,2,0
16639,CashOut,ACH,80221,3441768,1973,5,0
16640,CashIn,ACH,293830,4562,31,9,1
16641,CashIn,Wire,788055,1961950,729,4,0
16642,CashIn,Wire,46724,4306683,71,10,1
16643,CashIn,Wire,1395360,4295081,540,1,0
16644,CashOut,ACH,4333,3426527,3,10,1
16645,CashIn,ACH,16550,3634,12,9,1
16646,CashIn,ACH,1930,1453148,15,7,0
16647,CashIn,ACH,139891,4928,18,9,1
16648,CashIn,ACH,10443,4928,18,2,0
16649,CashIn,ACH,12348,4928,18,7,0
16650,CashIn,ACH,106720,4206,18,4,0
16651,CashIn,Wire,645000,895852,519,0,0
16652,CashIn,ACH,11368,4974,3,9,1
16653,CashOut,ACH,12000,4959357,1,9,1
16654,CashIn,Wire,735606,1927952,161,8,0
16655,CashIn,ACH,111000,2268251,110146,1,0
16656,CashIn,ACH,3747162,15983,6,4,0
16657,CashOut,ACH,50320,12412,18,2,0
16658,CashIn,Wire,42395,4754202,50,3,0
16659,CashIn,ACH,8310,4272311,43,3,0
16660,CashIn,ACH,13181,6228,345,10,1
16661,CashIn,ACH,83752,1453148,15,4,0
16662,CashOut,ACH,338602,3500583,18,10,1
16663,CashIn,ACH,36000,2268251,110146,9,1
16664,CashOut,ACH,48366,4083170,14,9,1
16665,CashIn,ACH,22453,6228,345,4,0
16666,CashIn,ACH,104505,1894253,78,6,0
16667,CashIn,ACH,17923,4585734,81822,3,0
16668,CashIn,Wire,9997500,2558548,71,2,0
16669,CashIn,ACH,67685,4928,18,9,1
16670,CashIn,ACH,161004,6228,345,4,0
16671,CashOut,ACH,35907,12412,18,8,0
16672,CashIn,ACH,1996500,7353,3,1,0
16673,CashIn,ACH,3282755,4928,18,9,1
16674,CashIn,ACH,387727,4928,18,0,0
16675,CashIn,ACH,8050,4928,18,6,0
16676,CashIn,ACH,67800,7353,3,6,0
16677,CashOut,ACH,5000,75462,192,0,0
16678,CashOut,ACH,4203,3426557,18,9,1
16679,CashIn,ACH,213900,20852,5,0,0
16680,CashIn,ACH,14592,4272311,43,9,1
16681,CashOut,ACH,295284,4387,2,7,0
16682,CashIn,ACH,1396500,7353,3,3,0
16683,CashOut,Wire,305200,4963678,164256,3,0
16684,CashIn,ACH,1872,4413,3,1,0
16685,CashOut,Wire,39086,2469361,129,6,0
16686,CashIn,ACH,6000,4940375,1,1,0
16687,CashOut,Wire,1500000000,1704403,129,2,0
16688,CashIn,Wire,1350720,4216685,13715,3,0
16689,CashOut,ACH,100000,3433283,122,8,0
16690,CashIn,ACH,1000000,400888,49,6,0
16691,CashIn,ACH,3876,6228,345,5,0
16692,CashIn,ACH,359,1453148,15,8,0
16693,CashIn,Wire,134400,4914170,675,3,0
16694,CashIn,ACH,75188,2473234,11,5,0
16695,CashOut,ACH,209963,3426387,27,8,0
16696,CashIn,ACH,7382,1453148,15,5,0
16697,CashOut,ACH,320049,3427193,18,10,1
16698,CashIn,ACH,143825,4928,18,5,0
16699,CashOut,ACH,15100,407119,10,10,1
16700,CashIn,ACH,13323,6228,345,8,0
16701,CashIn,ACH,148490,4928,18,8,0
16702,CashIn,ACH,1822943,4928,18,6,0
16703,CashIn,ACH,187558,7353,3,1,0
16704,CashIn,ACH,10800,4376826,3,8,0
16705,CashIn,Wire,500628,4737774,71,9,1
16706,CashIn,ACH,1877,4928,18,1,0
16707,CashIn,ACH,35233,7353,3,0,0
16708,CashIn,ACH,69825,5388,7,3,0
16709,CashIn,ACH,1676,1453148,15,1,0
16710,CashIn,Wire,62497,4934292,523,1,0
16711,CashIn,ACH,11717,4376826,3,7,0
16712,CashIn,Wire,328000,2039451,8475,2,0
16713,CashIn,ACH,111569,3638,13,0,0
16714,CashIn,ACH,12783,4928,18,8,0
16715,CashIn,ACH,9619,4928,18,2,0
16716,CashOut,ACH,108288,3426881,18,10,1
16717,CashIn,ACH,144036,4928,18,6,0
16718,CashOut,ACH,18033,2268251,110146,4,0
16719,CashIn,ACH,47282,6228,345,7,0
16720,CashIn,ACH,25075,3905,43,5,0
16721,CashIn,ACH,347114,72679,6,8,0
16722,CashIn,ACH,25624,4272311,43,1,0
16723,CashIn,Wire,105500000,4944693,161,2,0
16724,CashIn,ACH,4592,4904576,139,5,0
16725,CashIn,ACH,11122,12124,3,1,0
16726,CashIn,Wire,2638200,4730220,914,4,0
16727,CashIn,ACH,12800,4376826,3,2,0
16728,CashIn,ACH,110000,69318,3,4,0
16729,CashIn,ACH,7330,6228,345,9,1
16730,CashOut,ACH,1688761,13183,18,8,0
16731,CashOut,ACH,42462,3638,13,2,0
16732,CashIn,ACH,12067,1453148,15,7,0
16733,CashIn,Wire,2801800,2698293,525,7,0
16734,CashOut,ACH,266000,7812,49,1,0
16735,CashIn,ACH,56000,5388,7,4,0
16736,CashIn,Wire,1136100,2375258,4205,8,0
16737,CashIn,Wire,202210,4801257,523,4,0
16738,CashIn,Wire,1396500,3802568,710,10,1
16739,CashIn,ACH,55460,4585734,81822,3,0
16740,CashIn,Wire,498200,2329327,756,1,0
16741,CashIn,ACH,12429,4928,18,7,0
16742,CashOut,ACH,27905,3390944,18,3,0
16743,CashIn,ACH,22116,54031,6,4,0
16744,CashIn,ACH,22851,4585734,81822,4,0
16745,CashIn,Wire,1146000,4918897,66960,3,0
16746,CashIn,ACH,5042,1453148,15,10,1
16747,CashIn,ACH,44995,1453148,15,8,0
16748,CashIn,Wire,309200,3919697,3562,2,0
16749,CashIn,ACH,7024,4928,18,7,0
16750,CashOut,ACH,77798,3491934,31,9,1
16751,CashIn,ACH,120970,7353,3,0,0
16752,CashIn,ACH,14365,1453148,15,2,0
16753,CashIn,ACH,223235,4928,18,3,0
16754,CashIn,ACH,522000,5388,7,1,0
16755,CashIn,ACH,161398,62103,3,10,1
16756,CashIn,ACH,42354,4928,18,9,1
16757,CashIn,ACH,7652,4928,18,3,0
16758,CashIn,ACH,17,14926,3,5,0
16759,CashIn,ACH,334003,4928,18,10,1
16760,CashIn,ACH,371,1453148,15,3,0
16761,CashIn,ACH,72178,4928,18,3,0
16762,CashIn,ACH,3367,4928,18,6,0
16763,CashIn,ACH,50000,2922817,18,8,0
16764,CashIn,ACH,1794,72679,6,6,0
16765,CashIn,ACH,171320,4928,18,5,0
16766,CashIn,ACH,21672,4928,18,2,0
16767,CashOut,ACH,24201,12412,18,4,0
16768,CashIn,ACH,10,4944231,1,1,0
16769,CashIn,ACH,130000,4932179,1,7,0
16770,CashIn,ACH,863152,4928,18,10,1
16771,CashIn,ACH,410000,7353,3,10,1
16772,CashOut,ACH,48156,12412,18,5,0
16773,CashIn,ACH,184666,565953,43,9,1
16774,CashOut,ACH,37477,2960078,142,5,0
16775,CashIn,ACH,8324,4928,18,4,0
16776,CashIn,ACH,23849,4928,18,10,1
16777,CashIn,ACH,8213,6228,345,1,0
16778,CashIn,ACH,5937,4928,18,6,0
16779,CashOut,ACH,5531,3427190,18,6,0
16780,CashIn,Wire,20100,4926872,900,7,0
16781,CashIn,ACH,11524,4928,18,4,0
16782,CashIn,ACH,74834,4928,18,10,1
16783,CashIn,Wire,380000,4105532,4591,5,0
16784,CashIn,Wire,976000,4806838,594,8,0
16785,CashIn,ACH,2299,72679,6,9,1
16786,CashOut,ACH,15500,4916044,1,10,1
16787,CashIn,ACH,104948,4928,18,8,0
16788,CashIn,ACH,2949,4272311,43,7,0
16789,CashIn,ACH,102583,4928,18,7,0
16790,CashIn,ACH,1345,1453148,15,10,1
16791,CashIn,ACH,130677,4928,18,10,1
16792,CashIn,Wire,604380,2724369,525,2,0
16793,CashIn,ACH,822068,59152,11,6,0
16794,CashIn,ACH,19924,6228,345,9,1
16795,CashIn,ACH,73799,4928,18,7,0
16796,CashIn,ACH,14545,4928,18,10,1
16797,CashIn,ACH,176500,7353,3,2,0
16798,CashIn,ACH,2146,4928,18,3,0
16799,CashIn,ACH,278483,4928,18,10,1
16800,CashOut,ACH,4501,3426527,3,4,0
16801,CashOut,ACH,14947,3004381,18,7,0
16802,CashIn,ACH,16711,4974,3,8,0
16803,CashIn,Wire,931700,4886818,71,5,0
16804,CashIn,ACH,82500,7353,3,8,0
16805,CashIn,ACH,51564,4928,18,4,0
16806,CashIn,ACH,533687,7353,3,9,1
16807,CashIn,ACH,58000,2922817,18,6,0
16808,CashOut,ACH,19,14926,3,6,0
16809,CashIn,ACH,90000,4947,3,7,0
16810,CashIn,ACH,523,1453148,15,0,0
16811,CashOut,ACH,21384,3426358,3,0,0
16812,CashIn,ACH,13347,4928,18,10,1
16813,CashIn,ACH,41227,4928,18,7,0
16814,CashIn,ACH,100058,33568,43,2,0
16815,CashIn,ACH,241500,2654091,2,7,0
16816,CashIn,ACH,1091,4928,18,10,1
16817,CashIn,ACH,410092,4928,18,10,1
16818,CashIn,ACH,6873,1453148,15,9,1
16819,CashOut,ACH,3434612,4931364,10,4,0
16820,CashIn,ACH,25772,4928,18,7,0
16821,CashIn,Wire,105500,4924374,3559,5,0
16822,CashIn,ACH,397748,4928,18,6,0
16823,CashIn,ACH,3196,4928,18,6,0
16824,CashIn,ACH,1050,1453148,15,1,0
16825,CashIn,ACH,3278,1453148,15,0,0
16826,CashIn,ACH,20000,1575927,3,10,1
16827,CashIn,ACH,39800,483,3,1,0
16828,CashOut,ACH,6574,3448943,55,3,0
16829,CashIn,ACH,9900,4000,3,2,0
16830,CashIn,ACH,2048,7812,49,1,0
16831,CashIn,ACH,6775,1453148,15,7,0
16832,CashIn,Wire,716472,2141043,643,0,0
16833,CashIn,ACH,16627,6228,345,5,0
16834,CashIn,ACH,10,14926,3,1,0
16835,CashIn,ACH,12712,4928,18,10,1
16836,CashIn,ACH,38349,4928,18,3,0
16837,CashIn,Wire,1066800,1510469,71,9,1
16838,CashIn,ACH,733975,4928,18,4,0
16839,CashIn,ACH,35043,4974,3,8,0
16840,CashIn,Wire,126000,4919165,2070,0,0
16841,CashIn,ACH,119168,7353,3,1,0
16842,CashIn,Wire,54380,585298,280,7,0
16843,CashIn,ACH,158055,4928,18,5,0
16844,CashIn,Wire,182300,4951197,71,10,1
16845,CashIn,ACH,184477,2268251,110146,8,0
16846,CashIn,ACH,17906,4928,18,3,0
16847,CashIn,ACH,242552,4061426,981,5,0
16848,CashOut,ACH,89400,3427111,76,7,0
16849,CashIn,ACH,1056,4272311,43,7,0
16850,CashIn,ACH,35225,4585734,81822,10,1
16851,CashIn,ACH,18500,7353,3,7,0
16852,CashIn,Wire,1321470,3818034,702,9,1
16853,CashOut,ACH,77141,282969,18,6,0
16854,CashOut,ACH,25500,3453402,18,9,1
16855,CashOut,ACH,46173,3430179,3,10,1
16856,CashIn,ACH,24416,4272311,43,6,0
16857,CashIn,ACH,33815,58937,34,1,0
16858,CashIn,ACH,50703,4928,18,4,0
16859,CashIn,ACH,11058,54031,6,1,0
16860,CashIn,ACH,46822,1453148,15,9,1
16861,CashIn,ACH,3282,4272311,43,3,0
16862,CashIn,ACH,10000,5112,17,8,0
16863,CashOut,ACH,3500,3390944,18,7,0
16864,CashIn,ACH,40597,4928,18,4,0
16865,CashIn,ACH,1395,1453148,15,5,0
16866,CashIn,ACH,10140,72679,6,0,0
16867,CashOut,ACH,62100,3449669,133,5,0
16868,CashIn,Wire,9527800,4228523,710,0,0
16869,CashIn,ACH,383663,4928,18,10,1
16870,CashIn,Wire,1865300,2325091,2073,10,1
16871,CashIn,ACH,26782,81646,3,7,0
16872,CashIn,ACH,16268,4928,18,5,0
16873,CashIn,Wire,1718489,4394175,523,8,0
16874,CashIn,Wire,41475,1700800,695,10,1
16875,CashIn,ACH,219000,60683,10,4,0
16876,CashOut,ACH,35540,12412,18,9,1
16877,CashIn,ACH,3163,72679,6,5,0
16878,CashIn,ACH,272025,4928,18,8,0
16879,CashIn,ACH,65496,4928,18,10,1
16880,CashOut,ACH,650538,4814495,49,6,0
16881,CashIn,ACH,3628718,33568,43,2,0
16882,CashOut,Wire,75000000,3824125,26352,5,0
16883,CashIn,ACH,2948,6228,345,2,0
16884,CashIn,Wire,898200,1999326,71,1,0
16885,CashIn,ACH,86620,4928,18,1,0
16886,CashIn,ACH,73812,7353,3,10,1
16887,CashIn,Wire,1998200,3518792,575,0,0
16888,CashIn,Wire,38290,4589031,2219,10,1
16889,CashIn,ACH,71075,2268251,110146,4,0
16890,CashIn,ACH,2258,4928,18,4,0
16891,CashOut,ACH,10001,3426527,3,0,0
16892,CashIn,ACH,487,1453148,15,3,0
16893,CashIn,ACH,987548,4928,18,9,1
16894,CashIn,ACH,154896,4562,31,7,0
16895,CashIn,ACH,495,1453148,15,3,0
16896,CashIn,ACH,2000,4949878,1,0,0
16897,CashIn,ACH,4166,4272311,43,0,0
16898,CashIn,ACH,228000,353,123,0,0
16899,CashIn,ACH,45336,4928,18,7,0
16900,CashIn,ACH,2356,1453148,15,3,0
16901,CashIn,ACH,8971328,4928,18,9,1
16902,CashIn,Wire,3494371,2966885,525,7,0
16903,CashIn,ACH,665296,4928,18,4,0
16904,CashIn,ACH,140114,6228,345,7,0
16905,CashIn,ACH,1090,4928,18,0,0
16906,CashIn,ACH,3296,1453148,15,6,0
16907,CashOut,ACH,200000,3426331,133,1,0
16908,CashIn,ACH,164158,1592,18,4,0
16909,CashOut,ACH,40372,12412,18,9,1
16910,CashOut,ACH,91010,3426387,27,7,0
16911,CashIn,ACH,3499,72679,6,0,0
16912,CashOut,ACH,306645,22473,3,2,0
16913,CashIn,ACH,107182,22392,208,3,0
16914,CashIn,ACH,3589,4272311,43,7,0
16915,CashIn,ACH,14187,72679,6,3,0
16916,CashIn,ACH,295549,4928,18,0,0
16917,CashIn,ACH,139799,3425638,3,1,0
16918,CashIn,Wire,404850,4929114,505,1,0
16919,CashIn,ACH,7550,72679,6,2,0
16920,CashOut,ACH,99497,3480625,12,8,0
16921,CashIn,Wire,3497500,4957102,239,1,0
16922,CashOut,ACH,13000,4923343,1,0,0
16923,CashIn,ACH,4796,4272311,43,0,0
16924,CashIn,ACH,4605,4928,18,4,0
16925,CashIn,ACH,4117,72679,6,2,0
16926,CashOut,ACH,233806,4179540,18,4,0
16927,CashIn,Wire,22500,2604573,523,1,0
16928,CashIn,ACH,52936,4928,18,2,0
16929,CashOut,ACH,25000,4928445,1,0,0
16930,CashIn,Wire,104420,157708,239,5,0
16931,CashIn,Wire,105862,157708,313,0,0
16932,CashIn,ACH,93600,4915171,18,7,0
16933,CashIn,ACH,504200,4928,18,3,0
16934,CashIn,ACH,2160213,13183,18,1,0
16935,CashIn,Wire,160000,4937392,71,1,0
16936,CashIn,ACH,17812,4928,18,10,1
16937,CashIn,ACH,139,4272311,43,0,0
16938,CashIn,ACH,156,4272311,43,9,1
16939,CashOut,ACH,162532,1601690,6,5,0
16940,CashIn,ACH,54000,5388,7,1,0
16941,CashIn,ACH,1831,4928,18,3,0
16942,CashIn,ACH,163253,4928,18,3,0
16943,CashIn,ACH,2720,72679,6,10,1
16944,CashOut,ACH,282900,3676671,217,6,0
16945,CashOut,ACH,6920,3426736,11,10,1
16946,CashIn,ACH,30000,5112,17,6,0
16947,CashIn,ACH,651495,4928,18,4,0
16948,CashIn,Wire,587588,4966072,239,5,0
16949,CashIn,ACH,20828,4928,18,8,0
16950,CashIn,ACH,3437,4272311,43,10,1
16951,CashIn,ACH,601,1453148,15,6,0
16952,CashOut,ACH,3000000,3508335,86758,10,1
16953,CashOut,ACH,17744996,3426745,49,0,0
16954,CashIn,Wire,75426,1545397,525,3,0
16955,CashIn,ACH,47647,4928,18,2,0
16956,CashOut,ACH,1200,3430160,18,4,0
16957,CashIn,Wire,60000,1632332,4116,7,0
16958,CashOut,ACH,650000,3441463,13,5,0
16959,CashIn,ACH,891779,4928,18,8,0
16960,CashIn,Wire,98000,4102676,671,7,0
16961,CashIn,ACH,6104,4272311,43,8,0
16962,CashOut,ACH,1555740,4814495,49,4,0
16963,CashIn,ACH,21683,4272311,43,5,0
16964,CashIn,ACH,34273,4928,18,8,0
16965,CashIn,Wire,641800,1677006,95177,10,1
16966,CashOut,ACH,47195,12412,18,5,0
16967,CashIn,Wire,158500,4617314,695,9,1
16968,CashIn,ACH,242029,4928,18,4,0
16969,CashOut,ACH,38600,3426358,3,2,0
16970,CashIn,ACH,5817,6228,345,5,0
16971,CashIn,ACH,13190,3416819,18,6,0
16972,CashIn,ACH,48402,4928,18,5,0
16973,CashIn,ACH,61653,4928,18,0,0
16974,CashIn,ACH,69780,4928,18,8,0
16975,CashOut,ACH,1177,1869505,3,10,1
16976,CashIn,Wire,8105755,4922172,618,9,1
16977,CashIn,ACH,74770,4928,18,4,0
16978,CashIn,ACH,9530,4585734,81822,1,0
16979,CashIn,ACH,92885,565953,43,4,0
16980,CashOut,ACH,196680,1601690,6,5,0
16981,CashIn,ACH,9234,1453148,15,4,0
16982,CashOut,ACH,1500,4947,3,0,0
16983,CashIn,Wire,434000,2151858,2222,6,0
16984,CashIn,ACH,41328,4928,18,8,0
16985,CashIn,ACH,9300,4376826,3,7,0
16986,CashIn,ACH,106700,58937,34,2,0
16987,CashOut,ACH,27101,1926161,3,3,0
16988,CashIn,ACH,19544,1453148,15,5,0
16989,CashIn,ACH,18046,1453148,15,3,0
16990,CashIn,ACH,384256,4928,18,8,0
16991,CashIn,ACH,27905,4928,18,10,1
16992,CashIn,ACH,316001,4562,31,6,0
16993,CashIn,ACH,264450,4928,18,9,1
16994,CashIn,ACH,74610,565953,43,9,1
16995,CashOut,ACH,6732483,3426585,49,8,0
16996,CashIn,Wire,1027363,897378,161,5,0
16997,CashIn,ACH,263500,7353,3,4,0
16998,CashIn,ACH,7692,1453148,15,6,0
16999,CashIn,Wire,1255648,4754202,50,7,0
17000,CashIn,ACH,1293,4928,18,6,0
17001,CashIn,ACH,2078449,7353,3,9,1
17002,CashIn,ACH,99165,75791,13,7,0
17003,CashIn,ACH,52575,4928,18,0,0
17004,CashIn,Wire,1000000,4720513,117,2,0
17005,CashOut,ACH,127039,3426557,18,3,0
17006,CashIn,ACH,30085,74943,43,10,1
17007,CashIn,ACH,262000,62103,3,0,0
17008,CashIn,ACH,30363,6228,345,1,0
17009,CashIn,ACH,264400,3636821,14,2,0
17010,CashIn,ACH,11272,72679,6,8,0
17011,CashIn,ACH,390552,4928,18,3,0
17012,CashIn,ACH,2631,1453148,15,3,0
17013,CashIn,ACH,164602,4928,18,9,1
17014,CashIn,Wire,48700,3943481,71,3,0
17015,CashIn,Wire,499200,2969155,2195,0,0
17016,CashIn,ACH,17615,4928,18,2,0
17017,CashIn,ACH,371540,4928,18,0,0
17018,CashIn,ACH,1915,1453148,15,1,0
17019,CashOut,ACH,2134074,5319,3,10,1
17020,CashIn,Wire,2999000,3120351,224,1,0
17021,CashIn,ACH,12100,4376826,3,10,1
17022,CashOut,ACH,5524,3426557,18,8,0
17023,CashIn,ACH,74734,4928,18,10,1
17024,CashIn,ACH,9262,6228,345,0,0
17025,CashIn,ACH,3724,4928,18,3,0
17026,CashIn,ACH,56415,4928,18,7,0
17027,CashIn,Wire,1279453,1941974,239,9,1
17028,CashIn,ACH,66552,864866,3,0,0
17029,CashIn,Wire,4581400,2181578,753,8,0
17030,CashIn,ACH,157804,672,1666,6,0
17031,CashIn,ACH,21634,4928,18,9,1
17032,CashIn,ACH,125931,4928,18,9,1
17033,CashIn,ACH,44358,4928,18,10,1
17034,CashIn,Wire,556000,2229336,239,4,0
17035,CashIn,ACH,67141,79,3,7,0
17036,CashIn,Wire,267100,4409903,2011,9,1
17037,CashIn,ACH,860893,2197441,18,6,0
17038,CashIn,ACH,19434,7039,3,10,1
17039,CashOut,Wire,10500000,3943291,2182,7,0
17040,CashIn,ACH,15089,1453148,15,2,0
17041,CashIn,ACH,201911,4928,18,8,0
17042,CashIn,ACH,33067,4928,18,8,0
17043,CashIn,ACH,59127,785,43,2,0
17044,CashOut,ACH,116849,3426527,3,8,0
17045,CashIn,Wire,162200,4949093,3550,1,0
17046,CashIn,ACH,2314,4272311,43,8,0
17047,CashIn,ACH,9397,4928,18,3,0
17048,CashIn,ACH,665644,4562,31,3,0
17049,CashIn,ACH,86848,6228,345,7,0
17050,CashIn,Wire,70300,3720352,508,9,1
17051,CashIn,Wire,8255000,4928502,523,9,1
17052,CashIn,Wire,13452573,4243695,575,3,0
17053,CashIn,ACH,3380,4272311,43,1,0
17054,CashIn,ACH,1176,1453148,15,8,0
17055,CashIn,ACH,44137,565953,43,8,0
17056,CashIn,ACH,1211,1453148,15,5,0
17057,CashIn,ACH,164912,4928,18,1,0
17058,CashIn,ACH,3117754,4562,31,5,0
17059,CashIn,ACH,1502308,4562,31,6,0
17060,CashIn,ACH,10616,4928,18,4,0
17061,CashIn,ACH,5350,4974,3,3,0
17062,CashIn,Wire,1045500,4276543,614,1,0
17063,CashIn,ACH,2612,4928,18,6,0
17064,CashIn,ACH,295137,12124,3,2,0
17065,CashIn,Wire,172134,4754202,50,0,0
17066,CashIn,ACH,4970,33568,43,6,0
17067,CashIn,ACH,60502,4585734,81822,4,0
17068,CashIn,ACH,11800,4376826,3,8,0
17069,CashIn,ACH,8200,2654091,2,9,1
17070,CashIn,ACH,11057,79,3,6,0
17071,CashIn,ACH,42751,4928,18,5,0
17072,CashIn,ACH,5570,4928,18,1,0
17073,CashIn,ACH,696500,7353,3,0,0
17074,CashIn,ACH,12552,4413,3,7,0
17075,CashIn,ACH,3163,72679,6,3,0
17076,CashIn,ACH,4954,72679,6,0,0
17077,CashIn,ACH,614679,4928,18,4,0
17078,CashIn,Wire,489000,2367397,239,2,0
17079,CashIn,Wire,998750,4730407,239,9,1
17080,CashIn,ACH,2556,72679,6,9,1
17081,CashIn,Wire,546277,6477,239,9,1
17082,CashIn,ACH,1016,1453148,15,6,0
17083,CashIn,ACH,215826,4928,18,7,0
17084,CashIn,ACH,215533,4928,18,10,1
